datetime,updatedAt,estimationMethod,mix,isEstimated
2026-03-11T06:00:00.000Z,2026-05-12T01:13:46.052Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 586, 'coal': 164, 'wind': 2212, 'solar': 261, 'hydro': 8001, 'gas': 7228, 'oil': 27, 'unknown': 68, 'hydro storage': {'charge': None, 'discharge': 2648}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 86, 'imports': 3670}}",
2026-03-11T07:00:00.000Z,2026-05-12T01:13:50.292Z,MEASURED,"{'nuclear': 5118, 'geothermal': 0, 'biomass': 589, 'coal': 164, 'wind': 1927, 'solar': 4967, 'hydro': 7462, 'gas': 7319, 'oil': 25, 'unknown': 72, 'hydro storage': {'charge': None, 'discharge': 2060}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 186, 'imports': 2823}}",
2026-03-11T08:00:00.000Z,2026-03-12T09:26:04.863Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 572, 'coal': 164, 'wind': 1299, 'solar': 14518, 'hydro': 6125, 'gas': 5045, 'oil': 21, 'unknown': 80, 'hydro storage': {'charge': 392, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2528, 'imports': 1861}}",
2026-03-11T09:00:00.000Z,2026-05-12T01:12:05.959Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 560, 'coal': 164, 'wind': 915, 'solar': 19637, 'hydro': 5249, 'gas': 3983, 'oil': 20, 'unknown': 77, 'hydro storage': {'charge': 1763, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3761, 'imports': 768}}",
2026-03-11T10:00:00.000Z,2026-03-12T11:26:29.088Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 545, 'coal': 163, 'wind': 889, 'solar': 21387, 'hydro': 4249, 'gas': 4126, 'oil': 20, 'unknown': 77, 'hydro storage': {'charge': 2460, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3981, 'imports': 157}}",
2026-03-11T11:00:00.000Z,2026-03-12T12:25:31.724Z,MEASURED,"{'nuclear': 5118, 'geothermal': 0, 'biomass': 537, 'coal': 164, 'wind': 722, 'solar': 21285, 'hydro': 4163, 'gas': 4091, 'oil': 17, 'unknown': 80, 'hydro storage': {'charge': 2578, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4130, 'imports': 113}}",
2026-03-11T12:00:00.000Z,2026-03-11T14:26:44.070Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 559, 'coal': 164, 'wind': 829, 'solar': 22302, 'hydro': 4234, 'gas': 4128, 'oil': 16, 'unknown': 78, 'hydro storage': {'charge': 2613, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 4765, 'imports': 0}}",
2026-03-11T13:00:00.000Z,2026-03-11T15:40:43.347Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 573, 'coal': 164, 'wind': 982, 'solar': 22535, 'hydro': 4331, 'gas': 4094, 'oil': 15, 'unknown': 79, 'hydro storage': {'charge': 2515, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5764, 'imports': 0}}",
2026-03-11T14:00:00.000Z,2026-05-23T01:13:47.316Z,MEASURED,"{'nuclear': 5113, 'geothermal': 0, 'biomass': 572, 'coal': 164, 'wind': 1003, 'solar': 21510, 'hydro': 4404, 'gas': 4101, 'oil': 16, 'unknown': 78, 'hydro storage': {'charge': 2228, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 5}, 'flows': {'exports': 5258, 'imports': 0}}",
2026-03-11T15:00:00.000Z,2026-05-23T01:11:46.868Z,MEASURED,"{'nuclear': 5116, 'geothermal': 0, 'biomass': 594, 'coal': 164, 'wind': 909, 'solar': 19331, 'hydro': 4877, 'gas': 4703, 'oil': 14, 'unknown': 76, 'hydro storage': {'charge': 1468, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 17}, 'flows': {'exports': 4693, 'imports': 0}}",
2026-03-11T16:00:00.000Z,2026-05-23T01:12:51.222Z,MEASURED,"{'nuclear': 5117, 'geothermal': 0, 'biomass': 603, 'coal': 164, 'wind': 780, 'solar': 14070, 'hydro': 5358, 'gas': 6868, 'oil': 19, 'unknown': 76, 'hydro storage': {'charge': 469, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 10}, 'flows': {'exports': 3231, 'imports': 0}}",
2026-03-11T17:00:00.000Z,2026-03-12T17:41:26.163Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 606, 'coal': 164, 'wind': 1041, 'solar': 6123, 'hydro': 7086, 'gas': 10137, 'oil': 27, 'unknown': 75, 'hydro storage': {'charge': None, 'discharge': 1847}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1701, 'imports': 0}}",
2026-03-11T18:00:00.000Z,2026-05-05T01:15:48.359Z,MEASURED,"{'nuclear': 5119, 'geothermal': 0, 'biomass': 602, 'coal': 164, 'wind': 1392, 'solar': 905, 'hydro': 8619, 'gas': 11877, 'oil': 36, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 3804}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 652, 'imports': 645}}",
2026-03-11T19:00:00.000Z,2026-03-13T13:26:31.808Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 584, 'coal': 211, 'wind': 1758, 'solar': 524, 'hydro': 8638, 'gas': 12875, 'oil': 36, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 3673}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 324, 'imports': 1909}}",
2026-03-11T20:00:00.000Z,2026-03-13T13:26:48.299Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 587, 'coal': 198, 'wind': 2098, 'solar': 470, 'hydro': 8513, 'gas': 11928, 'oil': 33, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 3611}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 469, 'imports': 1980}}",
2026-03-11T21:00:00.000Z,2026-03-12T22:26:54.178Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 581, 'coal': 169, 'wind': 2429, 'solar': 413, 'hydro': 8527, 'gas': 9509, 'oil': 31, 'unknown': 81, 'hydro storage': {'charge': None, 'discharge': 3585}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 933, 'imports': 1683}}",
2026-03-11T22:00:00.000Z,2026-05-05T01:15:44.184Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 579, 'coal': 164, 'wind': 2607, 'solar': 381, 'hydro': 7846, 'gas': 7391, 'oil': 25, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 3285}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1673, 'imports': 1799}}",
2026-03-11T23:00:00.000Z,2026-03-13T00:26:20.781Z,MEASURED,"{'nuclear': 5122, 'geothermal': 0, 'biomass': 581, 'coal': 164, 'wind': 2679, 'solar': 282, 'hydro': 7091, 'gas': 5983, 'oil': 21, 'unknown': 77, 'hydro storage': {'charge': None, 'discharge': 2416}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1317, 'imports': 2131}}",
2026-03-12T00:00:00.000Z,2026-03-19T01:42:16.069Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 578, 'coal': 164, 'wind': 2718, 'solar': 233, 'hydro': 6487, 'gas': 5803, 'oil': 20, 'unknown': 78, 'hydro storage': {'charge': None, 'discharge': 1831}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1154, 'imports': 2128}}",
2026-03-12T01:00:00.000Z,2026-05-12T01:14:07.565Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 578, 'coal': 164, 'wind': 2768, 'solar': 205, 'hydro': 6968, 'gas': 4905, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 1613}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1391, 'imports': 1912}}",
2026-03-12T02:00:00.000Z,2026-05-12T01:13:21.134Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 585, 'coal': 164, 'wind': 2756, 'solar': 175, 'hydro': 6783, 'gas': 4657, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 1402}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1260, 'imports': 1880}}",
2026-03-12T03:00:00.000Z,2026-05-12T01:12:51.225Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 585, 'coal': 164, 'wind': 2688, 'solar': 57, 'hydro': 6931, 'gas': 4708, 'oil': 20, 'unknown': 76, 'hydro storage': {'charge': None, 'discharge': 1267}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1176, 'imports': 1991}}",
2026-03-12T04:00:00.000Z,2026-03-13T05:24:32.602Z,MEASURED,"{'nuclear': 5125, 'geothermal': 0, 'biomass': 600, 'coal': 164, 'wind': 2352, 'solar': 40, 'hydro': 7009, 'gas': 5412, 'oil': 20, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1402}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 979, 'imports': 1930}}",
2026-03-12T05:00:00.000Z,2026-05-23T01:13:15.841Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 600, 'coal': 164, 'wind': 2302, 'solar': 40, 'hydro': 7291, 'gas': 6842, 'oil': 20, 'unknown': 79, 'hydro storage': {'charge': None, 'discharge': 1841}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 287, 'imports': 2135}}",
2026-03-12T06:00:00.000Z,2026-05-23T01:12:53.621Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 600, 'coal': 164, 'wind': 2149, 'solar': 359, 'hydro': 7932, 'gas': 8117, 'oil': 23, 'unknown': 78, 'hydro storage': {'charge': None, 'discharge': 2784}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 75, 'imports': 2964}}",
2026-03-12T07:00:00.000Z,2026-05-12T01:12:26.169Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 598, 'coal': 164, 'wind': 2296, 'solar': 6909, 'hydro': 7019, 'gas': 7039, 'oil': 22, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1583}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 216, 'imports': 2021}}",
2026-03-12T08:00:00.000Z,2026-05-12T01:13:28.141Z,MEASURED,"{'nuclear': 5122, 'geothermal': 0, 'biomass': 576, 'coal': 164, 'wind': 1996, 'solar': 17648, 'hydro': 5363, 'gas': 4959, 'oil': 18, 'unknown': 85, 'hydro storage': {'charge': 640, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3521, 'imports': 132}}",
2026-03-12T09:00:00.000Z,2026-03-12T13:27:18.245Z,MEASURED,"{'nuclear': 5121, 'geothermal': 0, 'biomass': 545, 'coal': 164, 'wind': 1933, 'solar': 20525, 'hydro': 4370, 'gas': 3867, 'oil': 16, 'unknown': 83, 'hydro storage': {'charge': 2011, 'discharge': None}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 4818, 'imports': 0}}",
2026-03-12T10:00:00.000Z,2026-05-05T01:15:48.359Z,MEASURED,"{'nuclear': 5122, 'geothermal': 0, 'biomass': 480, 'coal': 164, 'wind': 1903, 'solar': 19277, 'hydro': 3897, 'gas': 3269, 'oil': 16, 'unknown': 76, 'hydro storage': {'charge': 2571, 'discharge': None}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 4209, 'imports': 759}}",
2026-03-12T11:00:00.000Z,2026-05-05T01:15:44.184Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 518, 'coal': 164, 'wind': 2501, 'solar': 22070, 'hydro': 3710, 'gas': 3086, 'oil': 16, 'unknown': 68, 'hydro storage': {'charge': 2718, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5967, 'imports': 241}}",
2026-03-12T12:00:00.000Z,2026-05-23T01:12:32.877Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 521, 'coal': 164, 'wind': 2612, 'solar': 21548, 'hydro': 3583, 'gas': 3079, 'oil': 16, 'unknown': 65, 'hydro storage': {'charge': 2863, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 2}, 'flows': {'exports': 5970, 'imports': 0}}",
2026-03-12T13:00:00.000Z,2026-03-12T16:27:44.447Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 516, 'coal': 164, 'wind': 2544, 'solar': 21578, 'hydro': 3419, 'gas': 3176, 'oil': 13, 'unknown': 65, 'hydro storage': {'charge': 2877, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5905, 'imports': 0}}",
2026-03-12T14:00:00.000Z,2026-03-12T17:41:29.874Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 512, 'coal': 164, 'wind': 2570, 'solar': 21386, 'hydro': 3483, 'gas': 3177, 'oil': 12, 'unknown': 68, 'hydro storage': {'charge': 2815, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6205, 'imports': 0}}",
2026-03-12T15:00:00.000Z,2026-03-12T17:55:27.846Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 533, 'coal': 164, 'wind': 2609, 'solar': 20491, 'hydro': 3531, 'gas': 3675, 'oil': 12, 'unknown': 70, 'hydro storage': {'charge': 2431, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6039, 'imports': 0}}",
2026-03-12T16:00:00.000Z,2026-03-12T19:27:01.930Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 545, 'coal': 164, 'wind': 2617, 'solar': 16295, 'hydro': 4491, 'gas': 4902, 'oil': 13, 'unknown': 77, 'hydro storage': {'charge': 1219, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 5035, 'imports': 0}}",
2026-03-12T17:00:00.000Z,2026-05-05T01:15:48.359Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 576, 'coal': 164, 'wind': 2737, 'solar': 7132, 'hydro': 6376, 'gas': 6874, 'oil': 19, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 979}, 'battery storage': {'charge': None, 'discharge': 3}, 'flows': {'exports': 2192, 'imports': 836}}",
2026-03-12T18:00:00.000Z,2026-05-05T01:15:44.184Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 589, 'coal': 164, 'wind': 3550, 'solar': 943, 'hydro': 7973, 'gas': 8463, 'oil': 28, 'unknown': 85, 'hydro storage': {'charge': None, 'discharge': 3582}, 'battery storage': {'charge': None, 'discharge': 4}, 'flows': {'exports': 345, 'imports': 2013}}",
2026-03-12T19:00:00.000Z,2026-03-14T10:25:04.698Z,MEASURED,"{'nuclear': 5125, 'geothermal': 0, 'biomass': 591, 'coal': 164, 'wind': 4168, 'solar': 489, 'hydro': 7912, 'gas': 9725, 'oil': 36, 'unknown': 88, 'hydro storage': {'charge': None, 'discharge': 3681}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 311, 'imports': 2601}}",
2026-03-12T20:00:00.000Z,2026-03-14T10:25:17.168Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 591, 'coal': 106, 'wind': 4715, 'solar': 473, 'hydro': 7731, 'gas': 9025, 'oil': 36, 'unknown': 85, 'hydro storage': {'charge': None, 'discharge': 3622}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 332, 'imports': 2400}}",
2026-03-12T21:00:00.000Z,2026-03-13T22:26:22.263Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 590, 'coal': 0, 'wind': 4914, 'solar': 446, 'hydro': 7329, 'gas': 7261, 'oil': 26, 'unknown': 87, 'hydro storage': {'charge': None, 'discharge': 3803}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 615, 'imports': 1931}}",
2026-03-12T22:00:00.000Z,2026-03-13T23:25:35.631Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 583, 'coal': 0, 'wind': 4978, 'solar': 413, 'hydro': 6702, 'gas': 6323, 'oil': 24, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 2783}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1295, 'imports': 1938}}",
2026-03-12T23:00:00.000Z,2026-03-14T00:23:49.195Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 578, 'coal': 0, 'wind': 5050, 'solar': 315, 'hydro': 7295, 'gas': 4248, 'oil': 21, 'unknown': 88, 'hydro storage': {'charge': None, 'discharge': 2423}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1545, 'imports': 1952}}",
2026-03-13T00:00:00.000Z,2026-03-19T11:13:29.862Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 579, 'coal': 0, 'wind': 5396, 'solar': 228, 'hydro': 6327, 'gas': 3558, 'oil': 15, 'unknown': 85, 'hydro storage': {'charge': None, 'discharge': 2090}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1120, 'imports': 1802}}",
2026-03-13T01:00:00.000Z,2026-04-12T00:12:48.552Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 585, 'coal': 0, 'wind': 5366, 'solar': 188, 'hydro': 6031, 'gas': 3564, 'oil': 16, 'unknown': 86, 'hydro storage': {'charge': None, 'discharge': 1685}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1360, 'imports': 1908}}",
2026-03-13T02:00:00.000Z,2026-03-14T03:25:44.296Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 591, 'coal': 0, 'wind': 5357, 'solar': 119, 'hydro': 5709, 'gas': 3439, 'oil': 16, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 1690}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1397, 'imports': 1973}}",
2026-03-13T03:00:00.000Z,2026-03-14T04:26:07.750Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 592, 'coal': 0, 'wind': 5333, 'solar': 86, 'hydro': 5555, 'gas': 3409, 'oil': 16, 'unknown': 81, 'hydro storage': {'charge': None, 'discharge': 1716}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1219, 'imports': 1977}}",
2026-03-13T04:00:00.000Z,2026-03-14T05:25:06.714Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 588, 'coal': 0, 'wind': 5336, 'solar': 44, 'hydro': 5708, 'gas': 3642, 'oil': 16, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 2061}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 992, 'imports': 1939}}",
2026-03-13T05:00:00.000Z,2026-03-14T11:40:13.535Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 580, 'coal': 0, 'wind': 5424, 'solar': 42, 'hydro': 6508, 'gas': 4461, 'oil': 16, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 2696}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 673, 'imports': 1986}}",
2026-03-13T06:00:00.000Z,2026-05-12T01:14:15.811Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 582, 'coal': 0, 'wind': 5652, 'solar': 438, 'hydro': 7325, 'gas': 5004, 'oil': 19, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 3087}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 240, 'imports': 3157}}",
2026-03-13T07:00:00.000Z,2026-05-12T01:13:21.134Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 564, 'coal': 0, 'wind': 5272, 'solar': 8132, 'hydro': 4919, 'gas': 4418, 'oil': 18, 'unknown': 80, 'hydro storage': {'charge': None, 'discharge': 1588}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 609, 'imports': 3172}}",
2026-03-13T08:00:00.000Z,2026-03-14T08:40:05.297Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 534, 'coal': 0, 'wind': 4472, 'solar': 18433, 'hydro': 3862, 'gas': 3267, 'oil': 16, 'unknown': 75, 'hydro storage': {'charge': 1118, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 3216, 'imports': 217}}",
2026-03-13T09:00:00.000Z,2026-03-13T11:26:32.407Z,MEASURED,"{'nuclear': 5111, 'geothermal': 0, 'biomass': 526, 'coal': 0, 'wind': 4344, 'solar': 21967, 'hydro': 3148, 'gas': 2982, 'oil': 16, 'unknown': 74, 'hydro storage': {'charge': 2569, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6172, 'imports': 0}}",
2026-03-13T10:00:00.000Z,2026-03-13T12:26:50.390Z,MEASURED,"{'nuclear': 5109, 'geothermal': 0, 'biomass': 510, 'coal': 0, 'wind': 4048, 'solar': 22122, 'hydro': 3073, 'gas': 2794, 'oil': 15, 'unknown': 75, 'hydro storage': {'charge': 3035, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6484, 'imports': 0}}",
2026-03-13T11:00:00.000Z,2026-03-13T13:26:40.398Z,MEASURED,"{'nuclear': 5114, 'geothermal': 0, 'biomass': 491, 'coal': 0, 'wind': 4317, 'solar': 21466, 'hydro': 3048, 'gas': 2759, 'oil': 13, 'unknown': 72, 'hydro storage': {'charge': 3150, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6674, 'imports': 0}}",
2026-03-13T12:00:00.000Z,2026-03-13T15:11:32.322Z,MEASURED,"{'nuclear': 5118, 'geothermal': 0, 'biomass': 514, 'coal': 0, 'wind': 4758, 'solar': 21039, 'hydro': 2870, 'gas': 2746, 'oil': 12, 'unknown': 74, 'hydro storage': {'charge': 3194, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6727, 'imports': 0}}",
2026-03-13T13:00:00.000Z,2026-05-23T01:13:15.841Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 514, 'coal': 0, 'wind': 5085, 'solar': 20396, 'hydro': 2760, 'gas': 2773, 'oil': 12, 'unknown': 74, 'hydro storage': {'charge': 3162, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 6570, 'imports': 0}}",
2026-03-13T14:00:00.000Z,2026-05-23T01:11:17.557Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 502, 'coal': 0, 'wind': 5766, 'solar': 19445, 'hydro': 2802, 'gas': 2733, 'oil': 12, 'unknown': 72, 'hydro storage': {'charge': 3122, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 2}, 'flows': {'exports': 6602, 'imports': 0}}",
2026-03-13T15:00:00.000Z,2026-03-13T17:27:06.808Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 524, 'coal': 0, 'wind': 6308, 'solar': 19159, 'hydro': 2709, 'gas': 2869, 'oil': 12, 'unknown': 72, 'hydro storage': {'charge': 3238, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 6416, 'imports': 0}}",
2026-03-13T16:00:00.000Z,2026-05-05T01:15:44.184Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 533, 'coal': 0, 'wind': 8362, 'solar': 15529, 'hydro': 3615, 'gas': 3212, 'oil': 15, 'unknown': 72, 'hydro storage': {'charge': 2762, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 5957, 'imports': 0}}",
2026-03-13T17:00:00.000Z,2026-05-23T01:12:32.877Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 531, 'coal': 0, 'wind': 9617, 'solar': 6338, 'hydro': 5697, 'gas': 4429, 'oil': 16, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 782}, 'battery storage': {'charge': None, 'discharge': 8}, 'flows': {'exports': 3661, 'imports': 119}}",
2026-03-13T18:00:00.000Z,2026-05-23T01:11:56.098Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 532, 'coal': 0, 'wind': 11112, 'solar': 1087, 'hydro': 7288, 'gas': 5223, 'oil': 19, 'unknown': 86, 'hydro storage': {'charge': None, 'discharge': 3071}, 'battery storage': {'charge': None, 'discharge': 13}, 'flows': {'exports': 2859, 'imports': 941}}",
2026-03-13T19:00:00.000Z,2026-03-16T14:25:44.427Z,MEASURED,"{'nuclear': 5120, 'geothermal': 0, 'biomass': 529, 'coal': 0, 'wind': 12345, 'solar': 717, 'hydro': 7169, 'gas': 4977, 'oil': 25, 'unknown': 86, 'hydro storage': {'charge': None, 'discharge': 3181}, 'battery storage': {'charge': None, 'discharge': 1}, 'flows': {'exports': 2219, 'imports': 753}}",
2026-03-13T20:00:00.000Z,2026-03-16T14:25:55.471Z,MEASURED,"{'nuclear': 5121, 'geothermal': 0, 'biomass': 545, 'coal': 0, 'wind': 12515, 'solar': 678, 'hydro': 6609, 'gas': 4268, 'oil': 25, 'unknown': 86, 'hydro storage': {'charge': None, 'discharge': 3197}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1475, 'imports': 472}}",
2026-03-13T21:00:00.000Z,2026-03-16T14:25:55.471Z,MEASURED,"{'nuclear': 5123, 'geothermal': 0, 'biomass': 552, 'coal': 0, 'wind': 12190, 'solar': 638, 'hydro': 5974, 'gas': 3840, 'oil': 24, 'unknown': 84, 'hydro storage': {'charge': None, 'discharge': 2289}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 1620, 'imports': 211}}",
2026-03-13T22:00:00.000Z,2026-03-16T14:25:44.427Z,MEASURED,"{'nuclear': 5124, 'geothermal': 0, 'biomass': 544, 'coal': 0, 'wind': 12177, 'solar': 515, 'hydro': 5490, 'gas': 3694, 'oil': 24, 'unknown': 83, 'hydro storage': {'charge': None, 'discharge': 1181}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2031, 'imports': 106}}",
2026-03-13T23:00:00.000Z,2026-03-14T01:41:46.984Z,MEASURED,"{'nuclear': 5065, 'geothermal': 0, 'biomass': 551, 'coal': 0, 'wind': 11320, 'solar': 405, 'hydro': 5462, 'gas': 3740, 'oil': 21, 'unknown': 82, 'hydro storage': {'charge': None, 'discharge': 505}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 2493, 'imports': 0}}",
2026-03-14T00:00:00.000Z,2026-03-21T01:42:52.664Z,MEASURED,"{'nuclear': 5021, 'geothermal': 0, 'biomass': 555, 'coal': 0, 'wind': 11216, 'solar': 322, 'hydro': 4752, 'gas': 3387, 'oil': 20, 'unknown': 77, 'hydro storage': {'charge': 56, 'discharge': None}, 'battery storage': {'charge': 0, 'discharge': None}, 'flows': {'exports': 2170, 'imports': 46}}",
